Only Date,Gewicht,Mahlzeit,Kalorien,Fett (g),Gesättigte Fettsäuren,Mehrfach ungesättigte Fettsäuren,Einfach ungesättigte Fettsäuren,Transfettsäuren,Cholesterin,Natrium (mg),Kalium,Kohlenhydrate (g),Ballaststoffe,Zucker,Eiweiß (g),Vitamin A,Vitamin C,Kalzium,Eisen,export_headers.note_x,Training,Typ,Kalorien aus Training,Minuten für dieses Training,Serien,Wdh. pro Serie,Kilogramm,Schritte,export_headers.note_y,Weight (kg),BMI,Body Fat (%),Visc Fat,Muscle Mass (kg),Muscle Quality,Bone Mass (kg),BMR (kcal),Metab Age,Body Water (%),Physique Rating,Muscle mass - right arm,Muscle mass - left arm,Muscle mass - right leg,Muscle mass - left leg,Muscle mass - trunk,Muscle quality - right arm,Muscle quality - left arm,Muscle quality - right leg,Muscle quality - left leg,Body fat (%) - right arm,Body fat (%) - left arm,Body fat (%) - right leg,Body fat (%) - left leg,Body fat (%) - trunk,Körperfettanteil kg,Muscle Mass (kg) 7 Tage,Körperfettanteil kg 7 Tage,Body Fat (%) 7 Tage,Weight (kg) 7 Tage,Fett % Soll,Weight (kg) 500kcal,Weight (kg) 300kcal,Kalorien aus Training Summe 30 Tage,Kalorien aus Essen Summe 30 Tage,Kalorien aus Training Summe 60 Tage,Kalorien aus Essen Summe 60 Tage,Kalorien Gewichtsänderung heute vs vor 30 Tage,Grundumsatz pro Tag errechnet 30 Tage,Kalorien Gewichtsänderung heute vs vor 60 Tage,Grundumsatz pro Tag errechnet 60 Tage,Alter,"Grundumsatz Mifflin-St.-Jeor mit Faktor 1,12"
2026-06-26,0.0,0.0,2010.4,23.2,9.3,6.2,2.2,0.0,0.0,444.7,922.0,195.9,6.8,114.4,209.9,0.0,43.0,2.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.65,25.1,18.8,8.5,61.5,63.0,3.2,1858.0,36.0,57.8,5.0,3.6,3.9,10.1,10.1,33.8,62.0,57.0,64.0,66.0,13.7,8.9,19.8,18.1,20.2,14.97,61.32,15.5,19.37,80.01,20.17,73.64,83.38,6541.0,56696.0,16633.0,107020.0,-1960.0,1606.0,1540.0,1532.0,51,1858.0
2026-06-27,0.0,0.0,2491.3,84.5,35.2,6.2,2.2,0.0,110.0,1487.6000000000001,1246.8,287.3,7.5,64.7,78.1,15.2,152.4,4.2,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,61.42,15.4,19.25,80.02,20.17,73.64,83.38,6230.0,57674.0,16258.0,107911.0,-2100.0,1645.0,1050.0,1545.0,51,
2026-06-28,0.0,0.0,1743.6,42.800000000000004,18.3,4.3,6.2,0.0,67.3,270.3,69.4,195.8,6.2,131.60000000000002,145.70000000000002,1.8,0.0,3.6,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,61.35,15.38,19.24,79.92,20.17,73.64,83.38,6230.0,57778.0,15858.0,107962.0,-1190.0,1679.0,1400.0,1558.0,51,
2026-06-29,80.7,0.0,2166.3,38.3,11.0,1.0,7.0,0.0,0.0,115.7,0.0,193.70000000000002,5.4,56.300000000000004,246.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,127.0,0.0,0.0,0.0,0.0,0.0,80.7,25.5,19.6,9.0,61.65,62.0,3.2,1870.0,37.0,58.1,5.0,3.65,3.95,10.1,10.1,33.85,61.0,55.0,62.0,65.0,13.2,8.8,19.5,17.5,22.0,15.82,61.43,15.48,19.32,80.1,20.17,73.64,83.38,6148.0,57995.0,15502.0,108250.0,-2380.0,1649.0,-420.0,1539.0,51,1870.0
2026-06-30,0.0,0.0,1725.4,24.3,6.8999999999999995,0.5,3.5,0.0,0.0,2.4,0.0,168.7,0.8,104.80000000000001,196.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,30.0,0.0,0.0,0.0,0.0,0.0,81.1,25.6,20.5,9.5,61.3,62.0,3.2,1874.0,39.0,57.2,5.0,3.45,3.75,9.65,10.05,34.4,60.0,56.0,62.0,65.0,17.0,13.3,22.6,17.7,21.7,16.63,61.44,15.7,19.54,80.34,20.17,73.64,83.38,5729.0,57914.0,15393.0,108458.0,-4060.0,1604.0,-2800.0,1504.0,51,1874.0
2026-07-01,0.0,0.0,1935.2,23.9,7.5,0.1,0.0,0.0,0.0,436.4,214.0,208.5,5.800000000000001,127.0,212.10000000000002,0.0,15.3,1.2,1.3,0.0,300.0,0.0,318.0,70.0,0.0,0.0,0.0,0.0,0.0,81.35,25.7,20.9,9.5,61.15,63.0,3.2,1877.0,41.0,56.6,5.0,3.5,3.8,9.8,9.95,34.1,62.0,56.0,63.0,66.0,17.3,13.0,22.7,19.4,22.0,17.0,61.46,15.91,19.74,80.57,20.17,73.64,83.38,6047.0,57835.0,15324.0,108670.0,-5670.0,1537.0,-4130.0,1487.0,51,1877.0
2026-07-02,80.4,0.0,1933.7,31.7,10.4,0.0,0.0,0.0,200.0,0.7,74.0,216.3,0.9,167.5,190.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,15.0,0.0,0.0,0.0,0.0,0.0,80.35,25.4,20.7,9.5,60.55,64.0,3.2,1866.0,40.0,56.2,5.0,3.45,3.9,9.65,9.55,34.0,62.0,55.0,67.0,65.0,17.7,9.6,23.5,22.5,20.8,16.63,61.23,16.21,20.1,80.63,20.17,73.64,83.38,5779.0,57562.0,15013.0,109099.0,-6650.0,1504.0,-4760.0,1489.0,51,1866.0
2026-07-03,80.0,0.0,1518.9,16.7,6.5,0.0,0.0,0.0,0.0,2.5999999999999996,0.0,178.7,1.1,114.1,157.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.95,25.2,19.6,9.0,61.05,64.0,3.2,1861.0,37.0,56.5,5.0,3.45,3.8,10.0,10.05,33.75,63.0,56.0,65.0,67.0,16.9,11.5,20.7,18.5,20.8,15.67,61.14,16.35,20.26,80.69,20.17,73.64,83.38,5779.0,56919.0,15013.0,109204.0,-7420.0,1457.0,-5390.0,1480.0,51,1861.0
2026-07-04,79.6,0.0,2207.8,22.0,12.399999999999999,0.0,0.0,0.0,200.0,809.1,74.0,219.0,1.1,86.6,276.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.6,25.1,19.0,8.5,61.25,66.0,3.2,1858.0,36.0,56.2,5.0,3.45,3.85,9.95,9.85,34.15,65.0,58.0,63.0,72.0,15.9,10.5,20.1,20.2,19.5,15.12,61.16,16.14,20.05,80.51,20.17,73.64,83.38,5779.0,57568.0,14346.0,109405.0,-5530.0,1542.0,-4480.0,1510.0,51,1858.0
2026-07-05,79.9,0.0,2246.7,48.6,14.4,1.3,3.6,0.0,92.3,1172.1000000000001,270.7,281.8,17.5,91.4,177.2,0.5,22.9,3.6,9.2,0.0,0.0,0.0,424.0,100.0,0.0,0.0,0.0,0.0,0.0,79.9,25.2,19.4,9.0,61.2,66.0,3.2,1861.0,36.0,56.9,5.0,3.6,3.85,10.15,9.9,33.7,67.0,58.0,65.0,69.0,13.5,10.4,19.2,19.9,20.9,15.5,61.16,16.05,19.96,80.42,20.17,73.64,83.38,5700.0,57919.0,14173.0,109915.0,-5320.0,1563.0,-4060.0,1528.0,51,1861.0
2026-07-06,80.7,0.0,1972.7,20.0,11.5,0.0,0.0,0.0,200.0,809.8,74.0,222.7,1.5,146.4,220.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.65,25.5,20.1,9.0,61.25,67.0,3.2,1869.0,38.0,56.6,5.0,3.5,4.0,9.7,9.85,34.2,65.0,61.0,67.0,70.0,16.2,8.3,22.9,19.8,21.0,16.21,61.11,16.11,20.03,80.41,20.17,73.64,83.38,5700.0,57993.0,14173.0,110537.0,-4830.0,1582.0,-4060.0,1538.0,51,1869.0
2026-07-07,0.0,0.0,2020.2,5.2,2.9,0.0,0.0,0.0,0.0,2.4,0.0,106.5,0.4,99.6,163.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,60.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,61.08,16.02,19.95,80.3,20.17,73.64,83.38,6011.0,57988.0,14173.0,111055.0,-3920.0,1602.0,-3570.0,1555.0,51,
2026-07-08,79.9,0.0,1908.5,36.8,16.9,0.5,3.5,0.0,200.0,433.0,74.0,200.4,5.7,122.4,199.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,75.0,0.0,0.0,0.0,0.0,0.0,79.9,25.2,19.8,9.0,60.95,70.0,3.2,1861.0,37.0,55.2,5.0,3.4,3.75,9.3,9.45,35.05,69.0,67.0,70.0,72.0,17.0,12.5,25.6,23.5,17.9,15.82,61.04,15.82,19.77,80.06,20.17,73.64,83.38,5954.0,58068.0,14050.0,111327.0,-2520.0,1653.0,-2800.0,1575.0,51,1861.0
2026-07-09,80.0,0.0,2175.8,25.5,8.7,0.0,0.0,0.0,0.0,2.8,0.0,215.60000000000002,5.8,150.3,275.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.95,25.2,19.3,9.0,61.3,80.0,3.2,1861.0,36.0,55.8,5.0,3.4,3.85,9.25,9.5,35.3,83.0,100.0,72.0,77.0,17.2,9.5,25.9,22.1,17.8,15.43,61.17,15.62,19.53,79.99,20.17,73.64,83.38,5872.0,58617.0,13539.0,112011.0,-2170.0,1686.0,-2310.0,1603.0,51,1861.0
2026-07-10,80.3,0.0,2474.5,49.0,15.7,1.0,7.0,0.0,0.0,114.6,0.0,274.9,12.7,146.9,243.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,127.0,0.0,0.0,0.0,0.0,0.0,80.25,25.3,19.7,9.0,61.25,73.0,3.2,1865.0,37.0,56.5,5.0,3.55,3.9,9.85,9.9,34.05,71.0,74.0,72.0,74.0,14.8,9.3,22.0,19.6,20.5,15.81,61.2,15.65,19.55,80.04,20.17,73.64,83.38,6375.0,59340.0,13621.0,112773.0,-3360.0,1654.0,-3010.0,1602.0,51,1865.0
2026-07-11,79.8,0.0,1843.7,56.6,11.2,1.2,8.4,0.0,0.0,1071.0,0.0,161.7,4.0,76.5,160.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8,25.2,20.3,9.0,60.5,73.0,3.2,1860.0,39.0,56.0,5.0,3.5,3.65,10.1,9.95,33.3,75.0,74.0,70.0,75.0,15.8,15.0,19.0,18.7,22.0,16.2,61.08,15.83,19.77,80.08,20.17,73.64,83.38,6375.0,59664.0,13310.0,112898.0,-4130.0,1639.0,-2730.0,1614.0,51,1860.0
2026-07-12,80.0,0.0,1927.8,58.1,13.200000000000001,1.2,8.4,0.0,200.0,876.0,74.0,165.9,2.6999999999999997,64.8,170.7,0.0,0.0,0.0,0.0,0.0,300.0,0.0,382.0,70.0,0.0,0.0,0.0,0.0,0.0,79.95,25.2,19.9,9.0,60.9,66.0,3.2,1861.0,37.0,56.3,5.0,3.6,3.75,9.7,9.8,34.05,61.0,59.0,64.0,73.0,13.9,12.1,22.4,20.1,20.4,15.91,61.03,15.9,19.85,80.08,20.17,73.64,83.38,6251.0,59056.0,13270.0,113388.0,-3990.0,1627.0,-2730.0,1623.0,51,1861.0
2026-07-13,80.7,0.0,1968.8,52.2,23.6,9.0,1.1,0.0,90.0,1462.0,0.0,226.0,4.8,77.1,145.9,45.0,1.0,9.2,4.2,0.0,200.0,0.0,200.0,40.0,0.0,0.0,0.0,0.0,0.0,80.7,25.5,19.4,9.0,61.85,67.0,3.2,1870.0,36.0,57.5,5.0,3.7,3.85,10.05,10.2,34.05,72.0,61.0,63.0,70.0,12.4,11.2,20.3,17.2,21.2,15.66,61.12,15.8,19.73,80.09,20.17,73.64,83.38,6451.0,59308.0,12970.0,113846.0,-4200.0,1622.0,-3290.0,1626.0,51,1870.0
2026-07-14,81.0,0.0,1837.7,18.7,7.9,0.0,0.0,0.0,0.0,1.2,0.0,235.0,1.0,149.0,171.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,25.6,21.6,9.5,60.35,65.0,3.2,1873.0,43.0,57.9,5.0,3.7,3.85,10.55,9.75,32.5,65.0,59.0,75.0,57.0,12.7,11.8,15.5,21.4,25.3,17.5,61.01,16.05,20.0,80.22,20.17,73.64,83.38,6451.0,59028.0,12970.0,114377.0,-4550.0,1601.0,-4270.0,1619.0,51,1873.0
2026-07-15,80.8,0.0,2102.8,36.2,12.700000000000001,0.6,3.5,0.0,200.0,434.0,458.7,293.3,8.9,141.7,155.3,0.0,23.6,0.6,0.0,0.0,300.0,0.0,384.0,70.0,0.0,0.0,0.0,0.0,0.0,80.75,25.5,19.1,9.0,62.1,68.0,3.2,1870.0,36.0,57.5,5.0,3.6,4.0,9.85,9.95,34.7,68.0,64.0,69.0,68.0,13.7,7.9,21.8,18.5,20.2,15.42,61.18,15.99,19.9,80.34,20.17,73.64,83.38,6835.0,59567.0,12832.0,114671.0,-5040.0,1590.0,-4830.0,1617.0,51,1870.0
2026-07-16,81.0,0.0,2376.0,45.9,15.700000000000001,1.4,3.9,0.0,200.0,785.4,193.8,292.3,11.3,119.5,194.7,0.0,0.0,5.3,22.2,0.0,0.0,0.0,405.0,90.0,0.0,0.0,0.0,0.0,0.0,80.95,25.5,20.5,9.5,61.2,66.0,3.2,1873.0,39.0,57.1,5.0,3.65,3.8,10.05,10.0,33.7,65.0,62.0,68.0,65.0,13.6,12.7,20.2,18.9,22.5,16.59,61.16,16.16,20.07,80.49,20.17,73.64,83.38,6508.0,60047.0,12897.0,115334.0,-5810.0,1591.0,-6160.0,1605.0,51,1873.0
2026-07-17,81.0,0.0,1915.3,57.8,15.7,2.5,17.5,0.0,82.5,354.2,544.5,137.6,0.4,98.7,201.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,40.0,0.0,0.0,0.0,0.0,0.0,81.0,25.6,22.2,10.0,59.85,67.0,3.1,1873.0,45.0,56.9,2.0,3.6,3.85,9.65,9.35,33.4,65.0,64.0,78.0,58.0,14.7,11.2,23.1,25.1,23.0,17.98,60.96,16.47,20.43,80.59,20.17,73.64,83.38,6172.0,59953.0,13061.0,115434.0,-5460.0,1611.0,-6650.0,1595.0,51,1873.0
2026-07-18,81.0,0.0,2017.3000000000002,31.4,7.1,0.5,3.5,0.0,0.0,0.7,0.0,231.8,0.5,115.8,188.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,30.0,0.0,0.0,0.0,0.0,0.0,80.95,25.5,19.6,9.0,61.8,68.0,3.2,1873.0,37.0,57.1,5.0,3.4,3.9,9.5,9.25,35.75,67.0,64.0,73.0,64.0,18.1,10.6,24.1,26.4,17.5,15.87,61.15,16.42,20.33,80.76,20.17,73.64,83.38,5943.0,60232.0,13043.0,114862.0,-5740.0,1618.0,-8120.0,1562.0,51,1873.0
2026-07-19,0.0,0.0,2206.8,41.4,9.5,0.0,0.0,0.0,0.0,0.7,0.0,227.5,0.5,88.9,220.5,0.0,0.0,0.0,0.0,0.0,400.0,0.0,440.0,60.0,0.0,0.0,0.0,0.0,0.0,80.65,25.4,21.8,9.5,59.95,70.0,3.1,1869.0,43.0,55.6,5.0,3.25,3.7,8.5,8.85,35.65,69.0,67.0,78.0,63.0,22.7,14.6,34.9,31.0,15.5,17.58,61.01,16.66,20.6,80.86,20.17,73.64,83.38,6301.0,60166.0,13137.0,115491.0,-5880.0,1600.0,-8470.0,1565.0,51,1869.0
2026-07-20,81.3,0.0,1576.1999999999998,39.9,7.5,1.7,7.1,0.0,0.0,0.7,0.0,226.4,16.5,121.4,133.4,0.0,0.0,8.4,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.3,25.7,20.0,9.0,61.8,67.0,3.2,1877.0,38.0,57.1,5.0,3.65,4.1,10.35,10.2,33.5,76.0,63.0,67.0,67.0,14.5,6.8,19.4,18.1,22.7,16.26,61.01,16.74,20.69,80.94,20.17,73.64,83.38,6301.0,59388.0,13137.0,115653.0,-5950.0,1571.0,-8960.0,1559.0,51,1877.0
2026-07-21,0.0,0.0,2524.7,4.2,2.4,0.1,0.0,0.0,0.0,160.0,384.7,80.6,2.4,67.80000000000001,87.6,0.0,23.6,0.6,0.0,0.0,0.0,0.0,164.0,60.0,0.0,0.0,0.0,0.0,0.0,80.95,25.5,18.4,8.5,62.75,72.0,3.3,1873.0,36.0,56.2,5.0,3.35,3.85,8.85,9.5,37.2,85.0,64.0,54.0,88.0,19.9,11.4,31.2,23.2,13.8,14.89,61.35,16.37,20.23,80.94,20.17,73.64,83.38,5910.0,60543.0,13301.0,116604.0,-5810.0,1627.0,-9240.0,1568.0,51,1873.0
2026-07-22,80.9,0.0,1707.4,46.8,6.3,0.1,0.0,0.0,0.0,162.0,214.0,210.4,9.1,68.6,114.7,0.0,15.3,1.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.85,25.5,17.6,8.5,63.3,71.0,3.3,1872.0,36.0,58.8,5.0,3.95,4.15,10.0,10.25,34.95,82.0,63.0,63.0,78.0,6.9,5.3,20.9,17.5,19.0,14.23,61.52,16.2,20.01,80.95,20.17,73.64,83.38,5828.0,60304.0,13021.0,116101.0,-6370.0,1604.0,-9450.0,1560.0,51,1872.0
2026-07-23,81.1,0.0,2334.3,40.2,13.600000000000001,0.4,1.7,0.0,0.0,133.0,384.7,272.79999999999995,7.9,118.0,207.8,0.0,23.6,0.6,0.0,0.0,0.0,0.0,421.0,97.0,0.0,0.0,0.0,0.0,0.0,81.05,25.6,21.8,9.5,60.25,69.0,3.2,1874.0,43.0,57.4,5.0,3.7,4.05,10.35,9.75,32.4,85.0,63.0,69.0,66.0,13.1,6.6,17.8,20.9,25.5,17.67,61.39,16.35,20.2,80.96,20.17,73.64,83.38,5844.0,60334.0,13442.0,116905.0,-6440.0,1602.0,-9660.0,1563.0,51,1874.0
2026-07-24,80.9,0.0,969.9000000000001,10.7,3.6,0.9,3.9,0.0,21.8,3.8,28.5,106.0,0.9,78.69999999999999,104.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.9,25.5,21.9,10.0,60.0,70.0,3.1,1872.0,44.0,56.1,5.0,3.6,3.7,9.45,9.25,34.0,77.0,66.0,73.0,67.0,14.4,13.9,24.7,25.7,21.6,17.72,61.41,16.32,20.16,80.95,20.17,73.64,83.38,5318.0,59608.0,12941.0,116263.0,-6020.0,1609.0,-9240.0,1568.0,51,1872.0
