Only Date,Gewicht,Mahlzeit,Kalorien,Fett (g),Gesättigte Fettsäuren,Mehrfach ungesättigte Fettsäuren,Einfach ungesättigte Fettsäuren,Transfettsäuren,Cholesterin,Natrium (mg),Kalium,Kohlenhydrate (g),Ballaststoffe,Zucker,Eiweiß (g),Vitamin A,Vitamin C,Kalzium,Eisen,export_headers.note_x,Training,Typ,Kalorien aus Training,Minuten für dieses Training,Serien,Wdh. pro Serie,Kilogramm,Schritte,export_headers.note_y,Weight (kg),BMI,Body Fat (%),Visc Fat,Muscle Mass (kg),Muscle Quality,Bone Mass (kg),BMR (kcal),Metab Age,Body Water (%),Physique Rating,Muscle mass - right arm,Muscle mass - left arm,Muscle mass - right leg,Muscle mass - left leg,Muscle mass - trunk,Muscle quality - right arm,Muscle quality - left arm,Muscle quality - right leg,Muscle quality - left leg,Body fat (%) - right arm,Body fat (%) - left arm,Body fat (%) - right leg,Body fat (%) - left leg,Body fat (%) - trunk,Körperfettanteil kg,Muscle Mass (kg) 7 Tage,Körperfettanteil kg 7 Tage,Body Fat (%) 7 Tage,Weight (kg) 7 Tage,Fett % Soll,Weight (kg) 500kcal,Weight (kg) 300kcal,Kalorien Gewichtsreduktion,Kalorien aus Training Summe 30 Tage,Kalorien aus Essen Summe 30 Tage,Kalorien Gewichtsänderung heute vs vor 30 Tage,Grundumsatz pro Tag errechnet,Alter,"Grundumsatz Mifflin-St.-Jeor mit Faktor 1,12"
2025-09-23,90.2,0.0,1464.7,55.2,12.399999999999999,2.9,5.5,0.1,758.0,215.0,369.5,104.4,10.9,36.9,138.39999999999998,47.7,106.5,8.9,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4,28.5,24.4,11.0,64.9,0.0,3.4,0.0,51.0,53.8,0.0,3.5,5.0,10.6,10.6,35.2,0.0,0.0,0.0,0.0,24.1,12.7,23.3,22.1,26.9,22.06,64.66,22.46,24.82,90.48,28.17,90.81,89.13,-4200.0,5964.0,50620.0,,,50,1984.0
2025-09-24,90.4,0.0,1404.1,36.4,9.5,0.6,3.6,0.0,200.0,2.1,275.0,160.10000000000002,8.0,57.2,122.4,332.0,5.4,6.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4,28.5,25.4,12.0,64.1,0.0,3.3,0.0,54.0,53.0,0.0,4.0,4.2,10.5,10.6,34.8,0.0,0.0,0.0,0.0,18.9,18.7,23.8,22.7,28.0,22.96,64.74,22.34,24.7,90.46,28.13,90.74,89.09,0.0,5964.0,50514.0,13300.0,1928.0,50,1984.0
2025-09-25,90.1,0.0,1352.5,49.6,3.1,1.9,4.9,0.0,147.1,498.9,570.6,149.9,7.800000000000001,33.5,108.4,0.0,108.8,3.7,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5,28.6,24.2,11.0,65.2,0.0,3.4,0.0,50.0,54.0,0.0,3.9,4.1,10.5,10.7,36.0,0.0,0.0,0.0,0.0,19.4,19.1,24.1,21.8,26.0,21.9,64.56,22.4,24.8,90.34,28.1,90.67,89.04,-700.0,5964.0,50359.0,10500.0,1830.0,50,1985.0
2025-09-26,90.1,0.0,1521.4,36.8,12.1,0.5,3.5,0.0,200.0,134.0,758.0,126.4,4.0,74.2,171.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,30.0,0.0,0.0,0.0,0.0,0.0,90.5,28.6,24.9,12.0,64.6,0.0,3.4,0.0,53.0,53.4,0.0,4.1,3.8,10.4,10.6,35.7,0.0,0.0,0.0,0.0,17.4,22.4,24.9,22.1,26.7,22.53,64.6,22.34,24.74,90.32,28.07,90.6,89.0,0.0,5671.0,49573.0,9100.0,1767.0,50,1985.0
2025-09-27,90.4,0.0,1366.9,33.599999999999994,6.300000000000001,1.0,7.0,0.0,0.0,0.0,0.0,113.2,0.4,46.5,141.89999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,20.0,0.0,0.0,0.0,0.0,0.0,90.5,28.6,24.5,11.0,64.9,0.0,3.4,0.0,51.0,53.8,0.0,4.1,3.7,10.5,10.5,36.1,0.0,0.0,0.0,0.0,18.1,23.2,24.2,23.0,25.8,22.17,64.65,22.32,24.7,90.35,28.03,90.53,88.96,0.0,5781.0,48950.0,10500.0,1789.0,50,1985.0
2025-09-28,89.7,0.0,2057.6,39.8,10.1,0.5,3.5,0.0,0.0,0.0,0.0,204.60000000000002,0.5,78.9,211.4,0.0,0.0,0.0,0.0,0.0,300.0,0.0,550.0,100.0,0.0,0.0,0.0,0.0,0.0,90.1,28.4,25.7,12.0,63.6,0.0,3.3,0.0,56.0,52.8,0.0,3.7,4.3,10.2,10.5,34.9,0.0,0.0,0.0,0.0,22.2,17.1,26.0,22.9,27.7,23.16,64.5,22.44,24.84,90.31,28.0,90.46,88.91,2800.0,6331.0,49396.0,15400.0,1949.0,50,1981.0
2025-09-29,90.3,0.0,1092.6,37.1,9.9,2.0,14.0,0.0,200.0,0.4,74.0,75.10000000000001,4.9,32.0,115.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5,28.6,25.4,12.0,64.2,0.0,3.3,0.0,54.0,53.1,0.0,3.9,4.0,10.4,10.7,35.2,0.0,0.0,0.0,0.0,19.7,20.7,24.7,21.9,27.6,22.99,64.5,22.54,24.93,90.41,27.97,90.39,88.87,-2800.0,6181.0,48658.0,11900.0,1813.0,50,1985.0
2025-09-30,0.0,0.0,1663.8,54.099999999999994,21.1,3.0,5.6,0.1,558.0,219.5,496.5,144.8,5.1,92.4,143.39999999999998,379.7,111.9,14.9,15.9,0.0,400.0,0.0,451.0,60.0,0.0,0.0,0.0,0.0,0.0,90.0,28.4,26.4,12.0,63.0,0.0,3.3,0.0,58.0,52.2,0.0,3.7,4.0,10.6,10.4,34.3,0.0,0.0,0.0,0.0,21.6,19.7,23.3,23.3,29.3,23.76,64.23,22.78,25.21,90.36,27.93,90.31,88.83,3500.0,6125.0,48462.0,18900.0,2041.0,50,1980.0
2025-10-01,0.0,0.0,1804.1999999999998,74.9,14.899999999999999,2.0,14.0,0.0,229.4,1032.1,110.5,155.2,8.5,54.800000000000004,131.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,28.4,26.4,12.0,63.1,0.0,3.3,0.0,58.0,52.2,0.0,3.7,4.2,10.5,10.5,34.2,0.0,0.0,0.0,0.0,22.0,18.1,24.1,22.6,29.4,23.79,64.09,22.9,25.36,90.31,27.9,90.24,88.79,-700.0,6125.0,48777.0,11200.0,1795.0,50,1981.0
2025-10-02,90.3,0.0,1152.3,15.1,2.6,0.0,0.0,0.0,0.0,0.3,0.0,125.7,10.6,78.80000000000001,129.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,28.4,25.6,12.0,63.6,0.0,3.3,0.0,55.0,52.8,0.0,4.1,4.0,10.5,10.5,34.5,0.0,0.0,0.0,0.0,17.5,20.4,23.9,22.5,28.4,23.04,63.86,23.06,25.56,90.24,27.87,90.17,88.74,700.0,5594.0,48128.0,14700.0,1908.0,50,1980.0
2025-10-03,89.7,0.0,1513.8000000000002,42.2,13.200000000000001,1.0,7.0,0.0,200.0,0.4,74.0,149.2,0.4,44.7,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.6,28.3,26.0,12.0,63.0,0.0,3.3,0.0,57.0,52.5,0.0,3.8,4.1,10.1,10.4,34.6,0.0,0.0,0.0,0.0,20.2,19.1,26.3,23.2,28.0,23.3,63.63,23.17,25.71,90.11,27.83,90.1,88.7,2800.0,5484.0,47775.0,15400.0,1923.0,50,1975.0
2025-10-04,89.1,0.0,2117.2,54.9,19.4,0.0,0.0,0.0,68.8,73.8,453.8,187.7,5.7,61.099999999999994,214.7,196.1,170.0,31.3,58.7,0.0,0.0,0.0,507.0,87.0,0.0,0.0,0.0,0.0,0.0,89.6,28.3,26.0,12.0,63.0,0.0,3.3,0.0,57.0,52.4,0.0,3.6,4.3,10.5,10.4,34.2,0.0,0.0,0.0,0.0,23.2,16.8,23.0,22.9,29.1,23.3,63.36,23.33,25.93,89.99,27.8,90.03,88.66,0.0,5991.0,48406.0,14000.0,1880.0,50,1975.0
2025-10-05,90.0,0.0,1368.3000000000002,28.4,6.8,0.1,0.0,0.0,0.0,6.0,265.5,149.7,3.6999999999999997,44.7,122.7,94.5,319.5,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.8,28.4,25.4,12.0,63.7,0.0,3.3,0.0,55.0,53.0,0.0,3.8,3.9,10.4,10.6,35.0,0.0,0.0,0.0,0.0,20.7,20.5,24.2,21.7,27.8,22.81,63.37,23.28,25.89,89.94,27.77,89.96,88.61,-1400.0,5991.0,48447.0,10500.0,1765.0,50,1977.0
2025-10-06,89.6,0.0,1325.4,40.0,14.0,3.5,9.0,0.1,758.0,217.2,754.2,123.5,9.2,49.800000000000004,118.1,47.7,130.1,9.5,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.6,28.3,23.8,11.0,64.9,0.0,3.4,0.0,49.0,54.3,0.0,3.8,4.4,10.2,10.5,36.0,0.0,0.0,0.0,0.0,20.0,16.6,25.4,22.2,25.0,21.32,63.47,23.05,25.66,89.81,27.73,89.89,88.57,1400.0,5272.0,47772.0,11200.0,1790.0,50,1975.0
2025-10-07,89.6,0.0,1578.2,21.0,12.4,0.1,0.0,0.0,200.0,1598.4,288.0,199.6,9.2,104.8,153.6,0.0,15.3,3.9000000000000004,10.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.5,28.2,26.1,12.0,62.9,0.0,3.3,0.0,57.0,52.4,0.0,3.8,4.0,10.3,10.7,34.1,0.0,0.0,0.0,0.0,20.7,19.9,24.7,20.3,29.3,23.36,63.46,22.99,25.61,89.74,27.7,89.81,88.53,700.0,5051.0,47787.0,21000.0,2125.0,50,1974.0
2025-10-08,89.9,0.0,1493.5,21.9,8.5,1.9,3.7,0.0,372.0,1679.0,226.5,159.4,3.9,92.60000000000001,160.1,42.3,106.5,6.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.9,28.4,25.6,12.0,63.6,0.0,3.3,0.0,55.0,52.8,0.0,3.8,4.1,10.6,10.7,34.4,0.0,0.0,0.0,0.0,20.8,19.1,23.2,21.3,28.7,23.01,63.53,22.88,25.5,89.71,27.67,89.74,88.49,-2800.0,4561.0,47889.0,16800.0,2004.0,50,1978.0
2025-10-09,88.8,0.0,1324.7,34.5,9.8,2.2,7.8,0.0,200.0,5.6,405.6,144.9,11.2,69.5,120.6,0.2,15.4,1.9,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.3,28.2,26.8,12.0,62.1,0.0,3.2,0.0,60.0,51.8,0.0,3.7,4.1,10.4,10.4,33.5,0.0,0.0,0.0,0.0,21.7,19.0,23.5,23.1,30.1,23.93,63.31,23.0,25.67,89.61,27.63,89.67,88.44,4200.0,4561.0,47836.0,16800.0,2002.0,50,1972.0
2025-10-10,89.0,0.0,1651.4,23.9,6.5,1.1,7.0,0.0,0.0,585.6,116.0,185.0,5.9,105.0,169.4,1.4,1.7,1.8,19.0,0.0,0.0,0.0,481.0,70.0,0.0,0.0,0.0,0.0,0.0,88.7,28.0,23.9,11.0,64.2,0.0,3.3,0.0,49.0,54.2,0.0,4.3,3.4,10.2,10.3,36.0,0.0,0.0,0.0,0.0,15.2,26.4,24.9,22.7,24.6,21.2,63.49,22.7,25.37,89.49,27.6,89.6,88.4,4200.0,4882.0,47936.0,21700.0,2158.0,50,1965.0
2025-10-11,0.0,0.0,1488.3000000000002,53.2,16.7,1.5,8.4,0.0,200.0,0.2,74.0,111.2,5.7,37.2,142.7,294.1,255.0,47.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.9,28.4,24.1,11.0,64.9,0.0,3.4,0.0,50.0,54.1,0.0,3.8,4.2,10.3,10.6,36.0,0.0,0.0,0.0,0.0,20.7,18.5,25.0,22.2,25.2,21.67,63.76,22.47,25.1,89.53,27.57,89.53,88.36,-8400.0,4375.0,47426.0,8400.0,1715.0,50,1978.0
2025-10-12,88.9,0.0,1621.8000000000002,42.3,14.0,0.5,3.5,0.0,200.0,32.9,74.0,163.5,0.5,50.400000000000006,137.2,0.0,0.0,0.0,0.0,0.0,300.0,0.0,361.0,70.0,0.0,0.0,0.0,0.0,0.0,88.8,28.0,25.2,12.0,63.1,0.0,3.3,0.0,54.0,53.1,0.0,3.8,3.8,10.4,10.4,34.7,0.0,0.0,0.0,0.0,19.3,20.8,23.2,22.3,27.6,22.38,63.67,22.41,25.07,89.39,27.53,89.46,88.31,7700.0,4586.0,47336.0,16100.0,1962.0,50,1966.0
2025-10-13,89.3,0.0,1412.2,19.6,7.0,0.0,0.0,0.0,0.0,0.9,0.0,152.3,3.6,99.10000000000001,158.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,15.0,0.0,0.0,0.0,0.0,0.0,89.4,28.2,21.4,10.0,66.8,0.0,3.5,0.0,41.0,56.3,0.0,4.0,4.2,10.2,10.8,37.6,0.0,0.0,0.0,0.0,17.9,17.7,25.6,19.8,21.4,19.13,63.94,22.1,24.73,89.36,27.5,89.39,88.27,-4200.0,4726.0,47126.0,5600.0,1600.0,50,1973.0
2025-10-14,0.0,0.0,1232.5,29.6,7.7,2.9,5.5,0.1,558.0,215.0,295.5,110.80000000000001,1.1,59.800000000000004,133.89999999999998,47.7,106.5,8.9,15.6,0.0,0.0,0.0,150.0,30.0,0.0,0.0,0.0,0.0,0.0,89.4,28.2,21.4,10.0,66.8,0.0,3.5,0.0,41.0,56.3,0.0,4.0,4.2,10.2,10.8,37.6,0.0,0.0,0.0,0.0,17.9,17.7,25.6,19.8,21.4,19.13,64.5,21.49,24.06,89.34,27.47,89.31,88.23,0.0,4138.0,46791.0,9100.0,1725.0,50,1973.0
2025-10-15,87.9,0.0,1395.6999999999998,40.1,11.8,1.0,7.0,0.0,200.0,1.5,74.0,150.70000000000002,4.3,55.400000000000006,139.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.4,27.9,27.4,12.0,61.0,0.0,3.2,0.0,62.0,51.3,0.0,3.5,4.4,10.5,10.1,32.5,0.0,0.0,0.0,0.0,22.9,15.9,22.0,24.4,31.4,24.22,64.13,21.67,24.31,89.13,27.43,89.24,88.19,7000.0,4138.0,46921.0,18200.0,2033.0,50,1962.0
2025-10-16,88.6,0.0,1930.3,40.2,22.2,0.0,0.0,0.0,400.0,0.3,148.0,203.7,9.1,112.2,195.79999999999998,0.0,0.0,0.0,36.0,0.0,0.0,0.0,507.0,87.0,0.0,0.0,0.0,0.0,0.0,88.5,27.9,27.7,12.0,60.8,0.0,3.2,0.0,63.0,51.0,0.0,3.6,3.8,10.2,10.4,32.8,0.0,0.0,0.0,0.0,22.0,20.9,24.4,22.3,31.5,24.51,63.94,21.75,24.44,89.01,27.4,89.17,88.14,-700.0,4645.0,47580.0,14000.0,1898.0,50,1963.0
2025-10-17,87.8,0.0,1661.8,40.0,16.3,2.0,14.0,0.0,400.0,1.0,152.3,179.10000000000002,11.6,52.9,144.6,0.4,156.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.9,27.7,26.3,12.0,61.6,0.0,3.2,0.0,58.0,52.1,0.0,3.6,4.2,10.0,10.3,33.5,0.0,0.0,0.0,0.0,21.2,16.7,25.6,22.3,29.2,23.12,63.57,22.02,24.79,88.9,27.37,89.1,88.1,4200.0,4164.0,46995.0,18200.0,2034.0,50,1956.0
2025-10-18,88.3,0.0,1954.5,37.3,14.799999999999999,1.0,7.0,0.0,509.5,1384.7,5858.7,173.89999999999998,78.2,19.9,114.99999999999999,155.0,4662.5,1.6,2.7,0.0,0.0,0.0,800.0,80.0,0.0,0.0,0.0,0.0,0.0,88.7,28.0,25.5,12.0,62.8,0.0,3.3,0.0,55.0,52.8,0.0,3.8,4.1,10.2,10.4,34.3,0.0,0.0,0.0,0.0,19.8,18.5,24.8,22.5,27.9,22.62,63.27,22.16,24.99,88.73,27.33,89.03,88.06,-5600.0,4814.0,47316.0,16800.0,1977.0,50,1965.0
2025-10-19,0.0,0.0,2220.7,67.89999999999999,13.600000000000001,3.1,20.9,0.0,0.0,5.3,214.0,237.7,4.8,141.9,155.2,0.0,15.3,1.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,63.3,22.12,24.95,88.72,27.3,88.96,88.01,,4814.0,47747.0,,,50,
2025-10-20,0.0,0.0,1942.8,57.1,22.4,0.5,3.1,0.0,257.4,662.7,578.5,237.1,2.0,66.7,116.4,0.0,23.900000000000002,1.4,6.9,0.0,0.0,0.0,800.0,80.0,0.0,0.0,0.0,0.0,0.0,88.9,28.1,25.7,12.0,62.8,0.0,3.3,0.0,56.0,52.7,0.0,3.6,4.4,10.5,10.5,33.8,0.0,0.0,0.0,0.0,21.7,15.8,22.4,21.8,29.3,22.85,62.63,22.74,25.67,88.63,27.27,88.89,87.97,,5614.0,47890.0,,,50,1967.0
2025-10-21,89.2,0.0,1553.0,37.9,19.0,1.1,2.8,0.0,39.6,33.6,0.0,151.8,0.0,77.3,143.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.4,28.2,26.1,12.0,62.7,0.0,3.3,0.0,57.0,52.3,0.0,3.9,4.5,10.7,10.3,33.3,0.0,0.0,0.0,0.0,19.0,15.4,21.3,23.4,30.3,23.33,61.95,23.44,26.45,88.63,27.23,88.81,87.93,-3500.0,5614.0,47643.0,,,50,1973.0
2025-10-22,88.7,0.0,1618.0,67.6,20.3,4.1,23.7,0.0,0.0,0.4,0.0,110.2,0.0,31.200000000000003,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.8,28.0,26.8,12.0,61.8,0.0,3.2,0.0,60.0,51.7,0.0,3.7,4.3,10.7,10.4,32.7,0.0,0.0,0.0,0.0,20.4,16.8,20.9,22.4,31.5,23.8,62.08,23.37,26.35,88.7,27.2,88.74,87.89,4200.0,5107.0,47284.0,7000.0,1639.0,50,1966.0
2025-10-23,88.6,0.0,1845.5,32.1,6.300000000000001,0.2,0.0,0.0,0.0,1555.2,769.4,231.10000000000002,7.2,165.0,155.7,0.0,50.2,3.2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.3,27.9,27.6,12.0,60.8,0.0,3.2,0.0,63.0,51.1,0.0,3.8,4.0,10.5,10.3,32.2,0.0,0.0,0.0,0.0,19.8,19.0,22.0,22.7,32.2,24.37,62.08,23.35,26.33,88.67,27.17,88.67,87.84,3500.0,5107.0,47665.0,14700.0,1909.0,50,1961.0
2025-10-24,87.9,0.0,1344.3,34.6,6.1,0.0,0.0,0.0,0.0,0.0,0.0,160.60000000000002,0.6,25.4,85.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,15.0,0.0,0.0,0.0,0.0,0.0,87.9,27.7,26.6,12.0,61.3,0.0,3.2,0.0,59.0,51.9,0.0,3.5,4.1,10.2,10.5,33.0,0.0,0.0,0.0,0.0,23.6,17.9,24.5,20.6,30.1,23.38,62.03,23.39,26.38,88.67,27.13,88.6,87.8,2800.0,5267.0,47605.0,17500.0,1995.0,50,1956.0
2025-10-25,88.5,0.0,1974.8000000000002,72.8,20.1,0.6,3.5,0.0,365.0,179.0,1377.0,141.4,5.2,66.9,175.7,0.0,15.3,1.2,1.3,0.0,200.0,0.0,588.0,70.0,0.0,0.0,0.0,0.0,0.0,88.5,27.9,26.6,12.0,61.8,0.0,3.2,0.0,59.0,51.9,0.0,3.4,4.2,10.2,10.5,33.5,0.0,0.0,0.0,0.0,25.2,17.3,25.0,21.3,29.7,23.54,61.87,23.54,26.57,88.63,27.1,88.53,87.76,-4200.0,5855.0,48228.0,14000.0,1879.0,50,1963.0
2025-10-26,88.5,0.0,1496.7,38.1,6.4,0.1,0.0,0.0,0.0,2.0,214.0,153.0,5.1,35.0,126.0,0.0,15.3,1.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.6,27.9,25.5,12.0,62.7,0.0,3.3,0.0,55.0,52.8,0.0,3.7,4.1,10.3,10.6,34.0,0.0,0.0,0.0,0.0,20.5,18.1,23.7,20.6,28.7,22.59,61.99,23.41,26.41,88.63,27.07,88.46,87.71,-700.0,5605.0,48203.0,13300.0,1863.0,50,1964.0
2025-10-27,88.3,0.0,1614.4,23.700000000000003,4.9,0.0,0.0,0.0,0.0,1.0,0.0,185.6,4.2,101.4,164.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.3,27.9,25.7,12.0,62.4,0.0,3.3,0.0,56.0,52.7,0.0,3.8,3.9,10.3,10.4,34.0,0.0,0.0,0.0,0.0,19.2,19.5,23.6,21.5,28.7,22.69,61.93,23.39,26.41,88.54,27.03,88.39,87.67,2100.0,5495.0,48450.0,15400.0,1945.0,50,1961.0
2025-10-28,88.3,0.0,1880.9,47.900000000000006,20.7,1.0,7.0,0.0,400.0,5.9,148.0,161.60000000000002,3.2,34.8,196.3,0.0,0.0,0.0,0.0,0.0,200.0,0.0,260.0,40.0,0.0,0.0,0.0,0.0,0.0,88.4,27.9,26.2,12.0,61.9,0.0,3.2,0.0,58.0,52.2,0.0,3.6,4.6,10.2,10.5,33.0,0.0,0.0,0.0,0.0,21.3,14.3,24.3,20.7,30.2,23.16,61.81,23.36,26.43,88.4,27.0,88.31,87.63,-700.0,5205.0,48274.0,11900.0,1832.0,50,1962.0
2025-10-29,88.3,0.0,1344.1,24.8,9.1,0.5,3.5,0.0,200.0,1.1,127.5,92.9,1.2,36.0,179.1,0.0,3.8,2.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,27.9,25.7,12.0,62.5,0.0,3.3,0.0,56.0,52.6,0.0,3.6,4.0,10.3,10.4,34.2,0.0,0.0,0.0,0.0,22.0,19.5,24.2,22.1,28.2,22.74,61.91,23.21,26.27,88.36,26.97,88.24,87.59,-700.0,5205.0,48525.0,14000.0,1911.0,50,1963.0
2025-10-30,88.0,0.0,1487.7,32.3,12.4,3.0,5.5,0.1,758.0,218.3,540.7,141.8,8.5,47.7,155.6,47.7,118.8,10.5,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,27.8,26.1,12.0,61.8,0.0,3.2,0.0,58.0,52.3,0.0,3.7,3.9,10.1,10.5,33.6,0.0,0.0,0.0,0.0,19.8,20.0,25.2,20.4,29.3,22.97,62.06,23.01,26.06,88.31,26.93,88.17,87.54,3500.0,4754.0,48349.0,14000.0,1920.0,50,1957.0
2025-10-31,87.8,0.0,1537.2,30.1,13.2,0.6,3.5,0.0,200.0,390.0,458.7,166.0,23.6,85.0,167.4,0.0,23.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.9,27.7,25.1,11.0,62.6,0.0,3.3,0.0,54.0,53.2,0.0,3.5,4.2,10.2,10.4,34.3,0.0,0.0,0.0,0.0,23.5,16.5,24.2,21.7,27.3,22.06,62.24,22.82,25.84,88.31,26.9,88.1,87.5,700.0,4754.0,48082.0,15400.0,1958.0,50,1956.0
2025-11-01,87.6,0.0,1941.4,30.8,4.8,0.7,4.9,0.0,0.0,0.0,0.0,77.7,0.2,8.3,103.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7,27.7,25.9,12.0,61.7,0.0,3.2,0.0,57.0,52.4,0.0,3.7,3.9,10.2,10.3,33.6,0.0,0.0,0.0,0.0,20.6,19.2,24.0,22.2,28.8,22.71,62.23,22.7,25.74,88.2,26.87,88.03,87.46,1400.0,4754.0,48871.0,16100.0,2007.0,50,1954.0
2025-11-02,87.8,0.0,2057.0,46.3,17.9,0.7,3.5,0.0,400.0,585.0,917.4,241.0,5.0,113.4,156.8,0.0,47.2,1.2,0.0,0.0,0.0,0.0,507.0,87.0,0.0,0.0,0.0,0.0,0.0,87.7,27.7,25.4,12.0,62.2,0.0,3.3,0.0,55.0,52.9,0.0,3.6,4.0,10.3,10.3,34.0,0.0,0.0,0.0,0.0,20.9,18.4,23.4,21.8,28.2,22.28,62.16,22.66,25.73,88.07,26.83,87.96,87.41,0.0,5261.0,49414.0,13300.0,1915.0,50,1954.0
2025-11-03,88.6,0.0,1578.0,34.9,4.5,0.2,0.1,0.0,0.0,587.0,415.0,151.2,6.5,103.10000000000001,161.2,332.0,20.700000000000003,7.2,1.6,0.0,0.0,0.0,150.0,30.0,0.0,0.0,0.0,0.0,0.0,88.4,27.9,25.5,12.0,62.6,0.0,3.3,0.0,55.0,52.8,0.0,3.5,4.2,10.3,10.5,34.1,0.0,0.0,0.0,0.0,22.6,17.6,23.5,21.2,28.4,22.54,62.19,22.64,25.7,88.09,26.8,87.89,87.37,-4900.0,4904.0,48875.0,8400.0,1746.0,50,1962.0
2025-11-04,0.0,0.0,1535.7,27.2,9.9,0.5,3.5,0.0,200.0,3.7,74.0,179.5,8.4,97.1,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.6,27.7,26.5,12.0,61.2,0.0,3.2,0.0,59.0,51.9,0.0,3.7,4.0,10.4,10.3,32.8,0.0,0.0,0.0,0.0,20.7,19.0,22.3,22.2,30.3,23.21,62.09,22.64,25.74,87.97,26.77,87.81,87.33,5600.0,4904.0,49042.0,15400.0,1985.0,50,1953.0
2025-11-05,87.6,0.0,1460.5,17.1,9.8,0.0,0.0,0.0,200.0,585.6,74.0,165.7,0.6,97.30000000000001,154.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.6,27.7,24.7,11.0,62.7,0.0,3.3,0.0,52.0,53.5,0.0,3.6,3.9,10.1,10.4,34.7,0.0,0.0,0.0,0.0,21.1,19.5,24.3,21.3,26.6,21.64,62.11,22.49,25.6,87.84,26.73,87.74,87.29,0.0,4904.0,49178.0,14000.0,1942.0,50,1953.0
2025-11-06,87.5,0.0,1546.0,35.1,18.2,2.9,5.5,0.1,558.0,215.0,295.5,141.4,1.1,126.99999999999999,160.0,47.7,106.5,8.9,15.6,0.0,0.0,0.0,180.0,15.0,0.0,0.0,0.0,0.0,0.0,87.4,27.6,25.3,11.0,62.0,0.0,3.2,0.0,55.0,52.9,0.0,3.7,3.8,10.1,10.2,34.2,0.0,0.0,0.0,0.0,20.4,20.5,24.5,22.2,27.4,22.11,62.14,22.36,25.49,87.76,26.7,87.67,87.24,1400.0,5084.0,49145.0,14700.0,1959.0,50,1950.0
